target_rva,name,source_tag,source_sha256,source_rva
0x00C86EE0,SummonPlacementEffect::FinishLoadGame,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B9D700
0x00C88290,BanishEffect::Start,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B9E250
0x00C883B0,FrenzyEffect::Start,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B9E370
0x00C8A900,ValueModifierEffect::ClearTargetImpl,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B9FB80
0x00C8AAB0,ValueModifierEffect::IsCausingHealthDamage,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B9FD30
0x00C8AB10,ValueModifierEffect::IsCausingRadDamage,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B9FD90
0x00C8AC70,ValueModifierEffect::ShouldModifyOnStart,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00B9FEF0
0x00C8ADE0,ValueModifierEffect::Start,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00BA0060
0x00C8AE20,ValueModifierEffect::ShouldModifyOnUpdate,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00BA00A0
0x00C8B5E0,ValueModifierEffect::CheckCustomSkillUseConditions,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00BA0940
0x00CA07D0,DialogueItem::DialogueItem,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00BADB20
0x00CA0E60,DialogueItem::SaveGame,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00BAE0C0
0x00CA5AC0,ActorUtils::GetBodyPart3D,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00BB1B10
0x00CA67A0,ActorUtils::ApplyActorRotation,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00BB2A40
0x00CAAE00,BGSGameWarningsHandler::GameWarningsSink::ProcessEvent,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00BB4D40
0x00CBE130,JobListManager::FinishClothStep,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00BD6080
0x00CBE1B0,JobListManager::UpdatePartialBGSTerrainManager,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00BD6100
0x00CC1CF0,RadioManager::GetPlayerRadioEnabled,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00BDAB60
0x00CC2830,RadioManager::StopSceneSounds,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00BDB640
0x00CDA3E0,BGSSaveLoadFile::Read,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00BE9A30
0x00CDD1C0,BGSSaveLoadGame::RevertAllChanges,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00BEC990
0x00CF1220,BGSSaveLoadManager::QueueSaveLoadTask,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00BFE4C0
