target_rva,name,source_tag,source_sha256,source_rva
0x004AC640,ImageSpaceModifierInstanceForm::Trigger,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004AC630
0x004AD830,ImageSpaceModifierInstanceDOF::Trigger,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004AD820
0x004B1E00,TESObjectLAND::TESObjectLAND,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004B1DF0
0x004B68A0,TESObjectLAND::GetWorldCellX,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004B6890
0x004B6900,TESObjectLAND::GetWorldCellY,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004B68F0
0x004B6980,TESObjectLAND::SetCell,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004B6970
0x004B87F0,TESObjectLAND::GetCoordData,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004B87E0
0x004B9D80,TESObjectLAND::GetLandHeight,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004B9D70
0x004BD100,TESObjectLAND::GetVertex,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004BD0F0
0x004C4B60,TESObjectCELL::GetLocation,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004C4B50
0x004C4E50,TESObjectCELL::IsActorCellOwner,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004C4E40
0x004C7080,TESObjectCELL::GetLand,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004C7070
0x004C71F0,TESObjectCELL::SetNavMeshArray,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004C71E0
0x004C8F60,TESObjectCELL::GetOwner,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004C8F50
0x004C9010,TESObjectCELL::SetDetachTime,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004C9000
0x004C9160,TESObjectCELL::CalculateEncounterZone,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004C9150
0x004C9340,TESObjectCELL::ReAddCombinedObjectRefs,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004C9330
0x004CA950,TESObjectCELL::GetRegionList,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004CA940
0x004CB1A0,TESObjectCELL::GetWaterType,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004CB190
0x004D1740,TESObjectCELL::GetCOCPlacementInfo,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004D1730
0x004D3A00,TESObjectCELL::IsFormCellChild,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004D39F0
0x004D4510,TESObjectCELL::LoadTempDataFromFile,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004D4500
0x004D8D10,TESObjectCELL::UpdateAllRefsLoaded,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004D8D00
0x004DBC70,TESObjectCELL::CellRefLockEnter,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004DBC60
0x004E63B0,NavMeshArray::AddNavMesh,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004E63A0
0x004E87D0,TESObjectCELL::AddReference,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004E87C0
0x004E9050,TESObjectCELL::AttatchReference3D,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004E9040
0x004F0D50,TESObjectREFR_Util::ExistInSameSpace,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004F0D40
0x004F1170,TESObjectREFR::TESObjectREFR,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004F1160
0x004F3BD0,TESObjectREFR::AddLockChange,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004F3BC0
0x004F3E10,TESObjectREFR::SetLastFinishedSequence,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004F3E00
0x004F4040,TESObjectREFR::UpdateCachedAttractFormFlag,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004F4030
0x004F4530,TESObjectREFR::GetVoiceType,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004F4520
0x004F55F0,TESObjectREFR::DamageObject,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004F55E0
0x004F8630,TESObjectREFR::MoveHavokSaveData,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004F8620
0x004FB930,TESObjectREFR::SetRefPersists,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004FB920
0x004FBE90,TESObjectREFR::IsPromoted,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004FBE80
0x004FC5E0,TESObjectREFR::HasTimeControllers,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004FC5D0
0x004FCAF0,TESObjectREFR::HasNonStartsEnabledAlias,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004FCAE0
0x004FCC20,TESObjectREFR::AddAddonNodes,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004FCC10
0x004FCF80,TESObjectREFR::AddMasterParticleAddonNodes,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004FCF70
0x004FD790,TESObjectREFR::GetOriginalOpenByDefaultState,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004FD780
0x004FE000,TESObjectREFR::PostKeywordsModified,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004FDFF0
0x004FE440,TESObjectREFR::DisableInputForPlayer,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004FE430
0x004FE540,TESObjectREFR::EnableInputForPlayer,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004FE530
0x004FF530,TESObjectREFR::GetScale,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004FF520
0x004FF5A0,TESObjectREFR::SetScale,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004FF590
0x004FF8D0,TESObjectREFR::EnsureStartingPosition,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004FF8C0
0x004FF9F0,TESObjectREFR::CanBeMoved,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x004FF9E0
0x00501A20,TESObjectREFR::GetGoldAmount,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00501A10
0x00502160,TESObjectREFR::HasObjectId,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00502150
0x00502290,TESObjectREFR::GetInventoryObjectCount,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00502280
0x00502950,TESObjectREFR::AddInventoryItem,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00502940
0x00503960,TESObjectREFR::MakeInventoryChanges,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00503950
0x00503B10,TESObjectREFR::CopyInventoryList,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00503B00
0x00504290,TESObjectREFR::InitLeveledItems,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00504280
0x00504A60,TESObjectREFR::InitInventoryIfRequired,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00504A50
0x00504F10,TESObjectREFR::InitWorn,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00504F00
0x00504F50,TESObjectREFR::InitFavorites,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00504F40
0x005052A0,TESObjectREFR::GetInventoryItem,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00505290
0x00505450,TESObjectREFR::GetInventoryItemInstanceData,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00505440
0x00505860,TESObjectREFR::GetEquippedObject,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00505850
0x00505980,TESObjectREFR::GetEquipSlot,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00505970
0x00506140,TESObjectREFR::FixDisplayedHeadParts,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00506130
0x005075D0,TESObjectREFR::GetKeywordItemCount,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x005075C0
0x00507620,TESObjectREFR::WornHasKeyword,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00507610
0x00507670,TESObjectREFR::GetItemCount,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00507660
0x0050A540,TESObjectREFR::InitModHavok,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0050A530
0x0050F990,TESObjectREFR::UpdateReference3D,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0050F980
0x0050FDC0,TESObjectREFR::UpdateReference3DStencilRef,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0050FDB0
0x0050FE60,TESObjectREFR::ReplaceModel,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0050FE50
0x0050FF50,TESObjectREFR::GetModel,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0050FF40
0x00510170,TESObjectREFR::FindReferenceFor3D,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00510160
0x00510370,TESObjectREFR::GetOrientation,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00510360
0x00510430,TESObjectREFR::GetTransform,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00510420
0x005107D0,TESObjectREFR::GetObjectCenter,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x005107C0
0x00511590,TESObjectREFR::SetDismembered,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00511580
0x00511960,TESObjectREFR::AttachTorch,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00511950
0x00511B60,TESObjectREFR::AttachAmmo,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00511B50
0x005123E0,TESObjectREFR::RebuildBendableSpline,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x005123D0
0x00513310,TESObjectREFR::GetDisplayFullName,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00513300
0x00513660,TESObjectREFR::IsAshPile,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00513650
0x005137A0,TESObjectREFR::SetAngleOnReference,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00513790
0x005139C0,TESObjectREFR::SetAngleOnReferenceZ,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x005139B0
0x00513CA0,TESObjectREFR::BuildPathToTarget,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00513C90
0x00514190,TESObjectREFR::ActivateRef,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00514180
0x00515650,TESObjectREFR::Enable,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00515640
0x00516B20,TESObjectREFR::MarkAsDeleted,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00516B10
0x00516B60,TESObjectREFR::IsMarker,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00516B50
0x00516C20,TESObjectREFR::MoveToStartingLocation,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00516C10
0x00516D10,TESObjectREFR::GetCurrentLocation,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00516D00
0x00516FC0,TESObjectREFR::GetWorldSpace,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00516FB0
0x005172D0,TESObjectREFR::GetDistanceSqFromPoint,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x005172C0
0x00517DE0,TESObjectREFR::IsCrimeToActivate,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00517DD0
0x005191A0,TESObjectREFR::GetHandle,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00519190
0x00519420,TESObjectREFR::SetWantsDelete,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00519410
0x005196F0,TESObjectREFR::UpdateDynamicNavmesh,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x005196E0
0x0052BE70,TESObjectREFR_Events::SendCommandModeEnter,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0052BE60
0x0052BF30,TESObjectREFR_Events::SendCommandModeExit,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0052BF20
0x0052D1E0,TESObjectREFR_Events::SendInitScript,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0052D1D0
0x0052D330,TESObjectREFR_Events::SendLockChanged,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0052D320
0x0052D810,TESObjectREFR_Events::SendPackage,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0052D800
0x0052DC90,TESObjectREFR_Events::SendQuestStartStop,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0052DC80
0x0052DE70,TESObjectREFR_Events::SendScene,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0052DE60
0x0052E020,TESObjectREFR_Events::SendScenePhase,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0052E010
0x0052E470,TESObjectREFR_Events::SendTopicInfo,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0052E460
0x0052EBC0,TESObjectREFR_Events::SendWaitStartEvent,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0052EBB0
0x0052ECE0,TESObjectREFR_Events::SendSwitchRaceCompleteEvent,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0052ECD0
0x0055E720,TESObjectREFR::GetMarkerUser,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0055E710
0x0055E850,TESObjectREFR::SetMarkerUsed,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0055E840
0x0055EDB0,TESObjectREFR::GetFirstFreeMarkerIndex,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0055EDA0
0x00561B00,TESObjectREFR::GetOwner,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00561AF0
0x00562060,TESObjectREFR::SetOwner,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00562050
0x00562630,TESObjectREFR::GetEncounterZone,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00562620
0x00562780,TESObjectREFR::GetCalcLevel,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00562770
0x00562970,TESObjectREFR::IsAnOwner,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00562960
0x00563370,TESObjectREFR::Lock,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00563360
0x00563630,TESObjectREFR::IsLeveledCreature,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00563620
0x00563760,TESObjectREFR::InitFromLeveledItemBase,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00563750
0x005641D0,TESObjectREFR::GetBaseLocationRefType,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x005641C0
0x00564370,TESObjectREFR::CleanUpNewSpecialRef,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00564360
0x005645B0,TESObjectREFR::SetLinkedRef,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x005645A0
0x005706D0,TESWorldSpace::TESWorldSpace,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x005706C0
0x00573E60,TESWorldSpace::GetEncounterZone,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00573E50
0x005743A0,TESWorldSpace::GetLocation,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00574390
0x00574A40,TESWorldSpace::AddCell,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00574A30
0x00575E30,TESWorldSpace::AddToPersistentRefData,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00575E20
0x00576040,TESWorldSpace::RemoveFromPersistentRefData,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00576030
0x00577170,TESWorldSpace::GetLocationForWorldCoord,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00577160
0x00577740,TESWorldSpace::GetSkyCell,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00577730
0x00579410,TESWorldSpace::GetDefaultLevelForCell,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00579400
0x0057EF60,BGSCameraPathManager::GetCameraPathToPlay,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0057EF50
0x0057FCE0,BGSCameraShot::SetCameraLocation,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0057FCD0
0x00580050,BGSCameraShot::SetCameraTarget,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00580040
0x00582050,BGSCameraShotContext::ResetCamera,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00582040
0x00586400,BGSImpactData::CalculateOrientationVector,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x005863F0
0x00586CD0,BGSImpactDataSet::GetImpactData,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00586CC0
0x00588EE0,BGSListForm::GetItemIndex,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00588ED0
0x00593E00,BGSSoundDescriptorForm::GetIsLoop,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00593DF0
0x00596ED0,BGSTextureSet::CreateShaderTextureSet,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00596EC0
0x005A0160,Script::GetOpenStateConditionFunction,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x005A0150
0x005B0970,ScriptLocals::GetVariable,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x005B0960
0x005B2300,Script::RunScriptEffectUpdate,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x005B22F0
0x005B2370,Script::CompileAndRun,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x005B2360
0x005B31C0,Script::GetReferencedObject,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x005B31B0
0x005B32E0,Script::ParseParameters,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x005B32D0
0x005B6160,SCRIPT_FUNCTION::GetCompileFunction,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x005B6150
0x005C1D20,Script::SetScaleBase,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x005C1D10
0x005C1D50,Script::SetRigidBodyMassBase,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x005C1D40
0x005C6BC0,Script::SetStageFunction,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x005C6BB0
0x005D3450,Script::SetGlobalTimeMultiplierFunction,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x005D3440
0x0060FDE0,ScriptRunner::Run,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0060FDC0
0x006110A0,ScriptRunner::ScriptError,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00611080
0x006111C0,ScriptRunManager::Run,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x006111A0
0x00618540,BGSEntryPoint::HandleEntryPoint,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00618520
